category,title,context,question,group,url,contact,answer
全院共用服務-網路資訊,自有雲服務,"自有雲服務目的為整合資訊服務處資訊設施，減少各單位自行建置與維護資訊設備的成本，提升整體資訊資源運用效率，並促進節能減碳，目前為免費申請使用；使用單位可快速建立、調整或消除虛擬機（virtual machine, VM），運用於研究或行政業務。申請方式由各所、研究中心資訊室代表提出申請。

申請單位需指派一位負責人，具主機管理能力。若負責人更換，應知會資訊服務處，將於3日內完成資料更新。服務內容及相關規範請詳見說明網站https://its.sinica.edu.tw/pages/1690，如有更新會另行公告，使用如有相關問題，請先洽詢各單位管理者(資訊室人員)。",自有雲服務是免費的嗎？,資訊,https://its.sinica.edu.tw/pages/1690,資訊服務處服務台 02-2789-8855,是的，自有雲服務目前是免費申請使用的。
全院共用服務-網路資訊,自有雲服務,"自有雲服務目的為整合資訊服務處資訊設施，減少各單位自行建置與維護資訊設備的成本，提升整體資訊資源運用效率，並促進節能減碳，目前為免費申請使用；使用單位可快速建立、調整或消除虛擬機（virtual machine, VM），運用於研究或行政業務。申請方式由各所、研究中心資訊室代表提出申請。

申請單位需指派一位負責人，具主機管理能力。若負責人更換，應知會資訊服務處，將於3日內完成資料更新。服務內容及相關規範請詳見說明網站https://its.sinica.edu.tw/pages/1690，如有更新會另行公告，使用如有相關問題，請先洽詢各單位管理者(資訊室人員)。",如何申請使用自有雲服務？,資訊,https://its.sinica.edu.tw/pages/1690,資訊服務處服務台 02-2789-8855,要申請使用自有雲服務的話，得先找你們單位的資訊室代表提出申請喔。申請時要指定一位負責人，這個負責人要有主機管理能力。申請成功後，就可以使用虛擬機來進行研究或行政業務了。如果有問題的話，可以先找資訊室的人員詢問喔！
全院共用服務-網路資訊,自有雲服務,"自有雲服務目的為整合資訊服務處資訊設施，減少各單位自行建置與維護資訊設備的成本，提升整體資訊資源運用效率，並促進節能減碳，目前為免費申請使用；使用單位可快速建立、調整或消除虛擬機（virtual machine, VM），運用於研究或行政業務。申請方式由各所、研究中心資訊室代表提出申請。

申請單位需指派一位負責人，具主機管理能力。若負責人更換，應知會資訊服務處，將於3日內完成資料更新。服務內容及相關規範請詳見說明網站https://its.sinica.edu.tw/pages/1690，如有更新會另行公告，使用如有相關問題，請先洽詢各單位管理者(資訊室人員)。",使用自有雲服務可以達到節能減碳的目的嗎？,資訊,https://its.sinica.edu.tw/pages/1690,資訊服務處服務台 02-2789-8855,是的，使用自有雲服務可以達到節能減碳的目的，因為這樣可以減少各單位自行建置和維護資訊設備的成本，提升整體資訊資源的運用效率。
全院共用服務-網路資訊,自有雲服務,"自有雲服務目的為整合資訊服務處資訊設施，減少各單位自行建置與維護資訊設備的成本，提升整體資訊資源運用效率，並促進節能減碳，目前為免費申請使用；使用單位可快速建立、調整或消除虛擬機（virtual machine, VM），運用於研究或行政業務。申請方式由各所、研究中心資訊室代表提出申請。

申請單位需指派一位負責人，具主機管理能力。若負責人更換，應知會資訊服務處，將於3日內完成資料更新。服務內容及相關規範請詳見說明網站https://its.sinica.edu.tw/pages/1690，如有更新會另行公告，使用如有相關問題，請先洽詢各單位管理者(資訊室人員)。",虛擬機可以用在研究和行政業務上嗎？,資訊,https://its.sinica.edu.tw/pages/1690,資訊服務處服務台 02-2789-8855,是的，虛擬機可以用在研究和行政業務上，申請使用之後，單位可以快速建立、調整或消除虛擬機來運用在這些事務上喔！
全院共用服務-網路資訊,自有雲服務,"自有雲服務目的為整合資訊服務處資訊設施，減少各單位自行建置與維護資訊設備的成本，提升整體資訊資源運用效率，並促進節能減碳，目前為免費申請使用；使用單位可快速建立、調整或消除虛擬機（virtual machine, VM），運用於研究或行政業務。申請方式由各所、研究中心資訊室代表提出申請。

申請單位需指派一位負責人，具主機管理能力。若負責人更換，應知會資訊服務處，將於3日內完成資料更新。服務內容及相關規範請詳見說明網站https://its.sinica.edu.tw/pages/1690，如有更新會另行公告，使用如有相關問題，請先洽詢各單位管理者(資訊室人員)。",如何指派負責管理自有雲服務的人員？,資訊,https://its.sinica.edu.tw/pages/1690,資訊服務處服務台 02-2789-8855,你只需要讓你們單位的資訊室代表提出申請，並指派一位具有主機管理能力的負責人來管理自有雲服務就可以了。如果負責人有更換的話，記得通知資訊服務處，他們會在3天內幫你更新資料喔！
全院共用服務-網路資訊,自有雲服務,"自有雲服務目的為整合資訊服務處資訊設施，減少各單位自行建置與維護資訊設備的成本，提升整體資訊資源運用效率，並促進節能減碳，目前為免費申請使用；使用單位可快速建立、調整或消除虛擬機（virtual machine, VM），運用於研究或行政業務。申請方式由各所、研究中心資訊室代表提出申請。

申請單位需指派一位負責人，具主機管理能力。若負責人更換，應知會資訊服務處，將於3日內完成資料更新。服務內容及相關規範請詳見說明網站https://its.sinica.edu.tw/pages/1690，如有更新會另行公告，使用如有相關問題，請先洽詢各單位管理者(資訊室人員)。",負責人更換後需要多久完成資料更新？,資訊,https://its.sinica.edu.tw/pages/1690,資訊服務處服務台 02-2789-8855,負責人更換後，資訊服務處會在3天內完成資料更新喔。
全院共用服務-網路資訊,自有雲服務,"自有雲服務目的為整合資訊服務處資訊設施，減少各單位自行建置與維護資訊設備的成本，提升整體資訊資源運用效率，並促進節能減碳，目前為免費申請使用；使用單位可快速建立、調整或消除虛擬機（virtual machine, VM），運用於研究或行政業務。申請方式由各所、研究中心資訊室代表提出申請。

申請單位需指派一位負責人，具主機管理能力。若負責人更換，應知會資訊服務處，將於3日內完成資料更新。服務內容及相關規範請詳見說明網站https://its.sinica.edu.tw/pages/1690，如有更新會另行公告，使用如有相關問題，請先洽詢各單位管理者(資訊室人員)。",有關自有雲服務的詳細規範和內容在哪裡可以查看？,資訊,https://its.sinica.edu.tw/pages/1690,資訊服務處服務台 02-2789-8855,有關自有雲服務的詳細規範和內容，你可以去這個網址查看：https://its.sinica.edu.tw/pages/1690。如果有什麼問題，可以先問問你們單位的管理者（資訊室人員）。
全院共用服務-網路資訊,自有雲服務,"自有雲服務目的為整合資訊服務處資訊設施，減少各單位自行建置與維護資訊設備的成本，提升整體資訊資源運用效率，並促進節能減碳，目前為免費申請使用；使用單位可快速建立、調整或消除虛擬機（virtual machine, VM），運用於研究或行政業務。申請方式由各所、研究中心資訊室代表提出申請。

申請單位需指派一位負責人，具主機管理能力。若負責人更換，應知會資訊服務處，將於3日內完成資料更新。服務內容及相關規範請詳見說明網站https://its.sinica.edu.tw/pages/1690，如有更新會另行公告，使用如有相關問題，請先洽詢各單位管理者(資訊室人員)。",遇到使用自有雲服務的問題應該找誰解答？,資訊,https://its.sinica.edu.tw/pages/1690,資訊服務處服務台 02-2789-8855,遇到使用自有雲服務的問題，你應該先找你們單位的管理者，也就是資訊室的人員來解答喔。
全院共用服務-網路資訊,eduroam 驗證服務,"Eduroam無線網路係為建立國際教育及科研機構間無線區域網路漫遊體系的計畫，以推動全球教育及科研單位之間的無線區域網路服務共享。中研院同仁申請eduroam帳號後，即可在有參與無線網路漫遊之院外學術研究單位連線上網。申請方式請至院內行政服務之個人服務點選Eduroam帳號後設定密碼即可。帳號為員工SSO帳號@edutoam.sinica.edu.tw。

參與無線網路漫遊單位，國內參與單位請詳「TANet無線網路漫遊交換中心http://roamingcenter.ndhu.edu.tw/」；國外參與單位請詳https://www.eduroam.org。使用本服務於中研院外連網時，對應之無線網路訊號，請洽當地資訊單位，並遵守當地無線網路之使用規範。本項服務係與中研院外單位合作，如無法連線，其原因可能與院外當地設施、當地網路傳輸狀況及驗證單位有關。",我申請eduroam帳號之後，可以在哪些國際教育和科研機構內使用無線網路呢？,資訊,https://its.sinica.edu.tw/pages/1691,資訊服務處服務台 02-2789-8855,申請eduroam帳號後，你可以在國內外參與無線網路漫遊的教育和科研機構內使用無線網路。如果想知道具體的參與單位，可以查詢「TANet無線網路漫遊交換中心」（http://roamingcenter.ndhu.edu.tw/）以及Eduroam官方網站（https://www.eduroam.org）。有問題的話，可以詢問該機構的資訊單位，並記得遵守當地的無線網路使用規範喔！
全院共用服務-網路資訊,院區無線網路,"中研院資訊服務處提供之無線網路有三類(SSID)，供同仁與訪客使用，分別是AS_Secure員工無線網路、eduroam教育無線網路漫遊及AS_Guest訪客無線網路。資訊服務處負責建置公共空間、院本部、人文館等區域的無線網路，而各單位建置的無線網路也可以加入中研院院區無線網路。欲了解如何設定無線網路，請參考https://its.sinica.edu.tw/pages/1684。

中研院的無線網路覆蓋範圍包括室內公共空間(如人文館國際會議廳、活動中心、各單位公共會議室)、院本部、人文館、加入中研院院區無線網路的單位(如資訊所、基因體中心等)及室外公共空間。詳細範圍請參考https://its.sinica.edu.tw/pages/1684。",有哪三類無線網路可以在院區內連線呢？,資訊,https://its.sinica.edu.tw/pages/1684,資訊服務處服務台 02-2789-8855,在中研院院區內，你可以連線到的無線網路有三類，分別是AS_Secure員工無線網路、eduroam教育無線網路漫遊和AS_Guest訪客無線網路喔。
