category,title,context,group,url,contact
智財法規,中央研究院植物品種權保護管理作業要點,"四、 植物品種權，依本辦法歸屬於中研院者，應以中研院為品種申請權人向主管機關申請登記。
前項情形，育種者有意提出植物品種權申請提案時，應填具中研院研發成果揭露表、中研院申請書及農委會植物品種說明書，並提供相關證明文件，向中研院智財技轉處（以下簡稱智財處）辦理申請。
智財處受理前項提案後決定提出申請者，應通知育種者配合填寫農委會植物品種權申請書，並請其提供主管機關要求之應備書件及材料，由智財處向主管機關申請植物品種權登記。
智財處得委任事務所或專業代?人代為申請登記植物品種權。
第二項中研院相關文件，由智財處另定之。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院植物品種權保護管理作業要點,五、 中研院為有關基因轉殖植物之各項行為時，應符合植物品種及種苗法及相關法令規定。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院植物品種權保護管理作業要點,六、 中研院有關植物品種權之申請、歸屬、管理、運用及運用所產生之權益收入分配，依據本辦法相關規定辦理。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院植物品種權保護管理作業要點,七、 中研院有關植物品種權相關維護程序、受侵害及衍生之相關爭議與賠償等事項，準用中研院專利申請及維護作業要點之規定。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院植物品種權保護管理作業要點,八、 中央研究院植物品種權保護管理作業要點如有未盡事宜，依植物品種及種苗法及相關法?規定辦理。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院植物品種權保護管理作業要點,九、 中央研究院植物品種權保護管理作業要點經中研院研究發展成果管理委員會通過，院長核定後實施，修正時亦同。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院專利申請及維護作業要點,一、 中央研究院（以下簡稱中研院）為落實科學技術研究發展成果（以下簡稱研發成果）之保護及管理，並完善專利申請及維護評估作業，以促使專利妥適運用，特訂定中央研究院專利申請及維護作業要點。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院專利申請及維護作業要點,"二、 中央研究院專利申請及維護作業要點用詞定義如下：
(一) 創作人：指發明人、新型創作人、設計人。
(二) 創作人代表：指研發成果創作人中之一人，為中研院人員，且經全體創作人同意，由其作為全體創作人與中研院間關於專利申請、維護等相關事宜之聯繫窗口。但代表全體創作人向中研院提出專利申請提案之創作人代表，必須具中研院研究人員或研究技術人員身分。
(三) 專利評估人員：公立或立案之私立獨立學院以上學校或符合教育部承認之國外獨立學院以上學校畢業，具相關系所博士以上學位或具有相關專業學歷及資歷，且經中研院智財技轉處（以下簡稱智財處）推薦審查專利申請提案者。
(四) 專利代理事務所：依各國專利法或相關法規規定，辦理專利業務之國內、外事務所及國外辦理專利業務之事務所、公司或機構。
(五) 資助機關：以補助、委託或出資方式，與中研院訂定合作、委託或採購研究計畫契約之政府機關（構）。
(六) 書面：指文件、信函、其他紙本資料或電子郵件。
(七) 學研機構：指國內外依法成立以非營利為目的之學校、研究機關（構）、團體。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院專利申請及維護作業要點,"三、 兩人以上之創作人，應經全體創作人同意，選任其中具中研院人員身分之一人為創作人代表。
創作人及創作人代表之義務如下︰
(一) 創作人於專利案之申請、審查、異議、訴願、訴訟等程序中，應配合相關程序之進行，並提供相關資料及一切必要之協助。
(二) 創作人應配合智財處辦理研發成果之推廣及運用。
(三) 創作人應確保研發成果之產出，無抄襲、仿冒、造假、竊取他人機密資訊或其他不法情事，並確認相關揭露資訊正確無誤。
(四) 創作人應妥善保存研究發展過程中產生之手稿、實驗紀錄、數據及相關資料。
(五) 創作人代表應負責聯繫全體創作人、確認創作人身分之正確性、協調全體創作人之權益收入分配比例，並以書面提交予中研院。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院專利申請及維護作業要點,"四、 創作人代表已非中研院人員時，依下列程序辦理：
(一) 依研發成果揭露表之創作人代表順位，並排除非中研院人員者，依序排定為創作人代表。
(二) 無法依前款決定創作人代表者，由原創作人代表隸屬之單位主管指定中研院人員擔任創作人代表。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院專利申請及維護作業要點,"五、 中研院專利申請之程序如下：
(一) 中研院研發成果提出專利申請提案時，應由創作人代表所屬單位檢附研發成果揭露表（Invention Disclosure Form）以密件函送院本部。研發成果揭露表，由智財處另定之。
(二) 智財處於收到前款提案後，由智財處承辦人（以下簡稱承辦人)編排覽號、將申請資料輸入智財資料庫，並檢查資料，資料不全者，承辦人應通知創作人代表補正之。
(三) 申請專利，以先申請美國臨時專利案（US Provisional Application for Patent，以下簡稱臨時案）為原則。
(四) 臨時案之申請，承辦人應先進行下列作業，經智財處處長核定後辦理後續程序：
1. 專利檢索。
2. 市場調查。
3. 提出推薦或不推薦申請專利之建議並填寫裁示表。
(五) 已申請臨時案且主張優先權提出申請我國或其他國家專利者，承辦人應先進行下列作業，經智財處處長核定後辦理後續程序：
1. 委由專利評估人員就申請專利進行評估，評估程序應於臨時案申請日起算十一個月內完成。
2. 提出推薦或不推薦申請專利之建議並填寫裁示表。
(六) 非申請臨時案而直接申請我國或其他國家專利者，承辦人應先進行下列作業，經智財處處長核定後辦理後續程序：
1. 專利檢索。
2. 市場調查。
3. 委由專利評估人員就申請專利進行評估。
4. 提出推薦或不推薦申請專利之建議並填寫裁示表。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院專利申請及維護作業要點,"六、 經核定申請專利之研發成果，其專利申請、領證及維護等各項費用，除研發成果協議書（以下簡稱協議書)或契約另有約定外，由中研院負擔。
智財處應依中研院科學技術研究發展採購作業要點及智財處辦理科學技術研究發展採購作業程序之規定，辦理專利代理事務所採購程序後，由專利代理事務所向各國專利專責機關提出申請。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院專利申請及維護作業要點,"七、 承辦人應確認研發成果為中研院獨有或是與其他自然人、法人、團體、學研機構或政府機關（構）（以下通稱院外單位）共有，以及是否曾受資助。
中研院與院外單位共有之研發成果，於取得共有書面文件後，始得申請美國臨時專利案。但院外單位為學研機構、政府機關（構）時，不在此限。
中研院與院外單位共有之研發成果，於簽署協議書後，始得申請我國或其他國家正式專利案。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院專利申請及維護作業要點,"八、 經核定不申請專利之研發成果，智財處應將結果通知創作人或創作人代表並敘明理由。
創作人或創作人代表收受前項通知後，創作人等得就研發成果自費申請專利，並於取得專利權後以書面通知中研院權利讓與相關事宜。
中研院於接獲前項通知起六十個工作日內，承辦人及專利評估人員應提出評估報告，並做成推薦或不推薦受讓專利權之建議，經智財處處長核定後，提請中研院研究發展成果管理委員會（以下簡稱研管會）審議是否受讓該專利權，並將審議結果以書面通知創作人或創作人代表。
中研院決定受讓專利權者，其處理方式依中研院科學技術研究發展成果歸屬及運用辦法（以下簡稱本辦法）第六條第二項第二款第一目規定辦理。
中研院決定受讓專利權時，創作人等應配合辦理相關程序。
研管會依本辦法第六條第二項第二款第二目決定不受讓專利權者，應同時議定由創作人無償或有償保留該專利權。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院專利申請及維護作業要點,"九、 中研院及創作人等均不提出專利申請者，中研院得同意第三人與創作人訂定契約並以書面通知中研院後，由其自費以中研院名義代為提出專利申請。
代申請人於取得專利權登記後，得向中研院申請費用補償、給予優先授權，或以無償或有償方式取得該權利。中研院於接獲上述申請時，承辦人應提請研管會審議，提起審議前，承辦人得視必要情況提出評估報告。
承辦人應將審議結果通知代申請人，代申請人應配合審議結果辦理相關程序。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院專利申請及維護作業要點,十、 中研院應依法或依契約、協議書繳納專利之年費或維持費。除契約或協議書另有約定外，專利繳費滿五年仍未實施移轉、授權，或授權期滿，或繳費未滿五年但有提前評估之需要者，應進行專利維護評估程序。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院專利申請及維護作業要點,"十一、 專利維護評估程序如下：
(一) 中研院單獨為專利權人者，依初評、複評、繼續維護、公告讓與、提請研管會審議等程序依序辦理：
1. 初評：智財處先徵詢創作人或創作人代表及其所屬單位之意見，相關意見應於一個月內回覆。承辦人於收到意見回覆後七個工作日內完成初評。
2. 複評：初評完成後，智財處處長依初評意見於七個工作日內完成複評，承辦人應將評估結果通知創作人或創作人代表。
3. 繼續維護：複評後決定繼續維護者應繼續維護。
4. 公告讓與：複評後決定不繼續維護者，應於智財處網頁上公告讓與，公告期間為三個月。
5. 提請研管會審議：公告讓與期間屆滿後，提請研管會審議是否讓與或放棄維護。
(二) 中研院單獨為專利權人但有院外單位分攤專利費用者，經初評、複評程序決定不繼續維護後，應於公告讓與前函知該單位。如該單位表示有承接意願，無須經公告讓與程序，逕提請研管會審議。
(三) 中研院與院外單位共有專利權者，依下列順序辦理：
1. 依契約或協議書辦理。
2. 未於契約或協議書約定時，應以書面徵詢院外單位維護意願。
3. 於接獲院外單位回復意見後，智財處應進行第一款之初評及複評程序，複評後決定繼續維護者應繼續維護，複評後決定不繼續維護者應逕提請研管會審議。
4. 如院外單位為學研機構、政府機關（構）時，智財處依程序進行至前目初評及複評程序後，決定不繼續維護者，得取得其書面同意後上網公告讓與，待公告讓與期間屆滿後，提請研管會審議後續處理方式。
(四) 中研院依規定進行公告讓與程序時，如有院外單位表示有意願承接授權，應依中研院研發成果授權相關規定辦理後續程序。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院專利申請及維護作業要點,十二、 智財處應將已完成前點維護評估程序並簽請核准放棄維護之專利通知總務處。智財處於接獲總務處有關審計部同意備查之通知時，不再繼續繳納年費或維持費。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院專利申請及維護作業要點,"十三、 受資助機關資助所衍生之研發成果，於專利申請及維護時，應依資助機關之規定辦理。
依資助機關規定，須於讓與前取得同意者，於辦理公告讓與程序前，函請該機關同意。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院專利申請及維護作業要點,"十四、 中研院專利權有受侵害或侵害之虞時，應於知悉起立即進行事實調查及評估。事證明確者，中研院應評估是否提起相關法律救濟，並得視情況提出專利侵害鑑定。
中研院因專利侵權爭議案件所收取之賠償金、和解金或相關金錢給付及財產上利益，留存於中研院科學研究基金，並依中研院科學研究基金收支保管及運用辦法相關規定辦理。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院專利申請及維護作業要點,十五、 中央研究院專利申請及維護作業要點經研管會通過，院長核定後實施，修正時亦同。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院技術移轉獎項運用要點,一、 中央研究院（以下簡稱中研院）為獎勵行政院科技部補助研究計畫研發成果完成技術移轉者，特依「行政院科技部補助學術研發成果管理與推廣作業要點」訂定中央研究院技術移轉獎項運用要點。中央研究院技術移轉獎項運用要點所需獎勵費用，由科技部核撥。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院技術移轉獎項運用要點,二、 科技部補助計畫所獲歸屬於科技部或中研院之研發成果，經中研院完成技術移轉，且權益收入超過新台幣一百萬元以上者，中研院得向科技部申請傑出技術移轉貢獻獎。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院技術移轉獎項運用要點,"三、 技轉貢獻獎金分配對象為中研院承辦技術移轉個案有功人員、智財技轉處、該研發成果之創作人及其所屬實驗室，並應提撥一定比率回饋中研院。發給中研院與智財技轉處者，其用途應限於研發成果管?及推廣相關用途。
技轉貢獻獎金分配標準如下：
(一) 創作人：百分之四十。
(二) 創作人所屬實驗室：百分之十。
(三) 中研院：百分之十。
(四) 承辦技轉個案有功人員：百分之二十五。
(五) 智財技轉處：百分之十五。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院技術移轉獎項運用要點,四、 承辦技轉個案有功人員所得技轉貢獻獎金，應於總數中提撥百分之二十，用以獎勵院本部其他單位協助辦理技轉有功人員。獎金以年為計算單位，由秘書長核給。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院技術移轉獎項運用要點,五、 中研院執行技術移轉達成科技部之獎助標準，得向科技部申請績優技術移轉中心之獎助（以下稱績優技轉中心獎助金）。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院技術移轉獎項運用要點,"六、 績優技轉中心獎助金之運用如下：
(一) 研發成果管理及推廣相關用途。
(二) 分配辦理技轉有功人員。
獎助金分配辦理技轉有功人員部分，應於總數中提撥百分之二十，用以獎勵院本部其他單位協助辦理技轉有功人員。獎金以年為計算單位，由秘書長核給。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院技術移轉獎項運用要點,七、中央研究院技術移轉獎項運用要點經主管會報通過，院長核定後實施，修正時亦同。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院辦理價創計畫技術作價應行注意事項,一、 中央研究院（以下簡稱中研院）為辦理「科技部補助新型態產學研鏈結計畫作業要點」中之價創計畫技術作價事宜，特訂定中央研究院辦理價創計畫技術作價應行注意事項。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院辦理價創計畫技術作價應行注意事項,二、 中研院智財技轉處（以下簡稱智財處）承辦技轉人員收到創作人或科技部通知申請案獲核定補助時，技轉人員應立即錄案，並得提供相關程序及文件予創作人參考。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院辦理價創計畫技術作價應行注意事項,三、 技轉人員錄案後，應依「中央研究院執行研發成果使用授權應注意事項」（以下簡稱授權應注意事項）第三點第四款辦理專屬授權公告。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院辦理價創計畫技術作價應行注意事項,四、 技轉人員應召開專屬授權條件會議決定技術作價條件。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院辦理價創計畫技術作價應行注意事項,"五、 由研究發展成果管理委員會（以下簡稱研管會）召集人指派二名研管會委員，審查技術作價條件，並得參酌下列因素：
(一) 核心技術原創性。
(二) 市場分析與商品化規劃。
(三) 商業模式與預期效益。
(四) 產品、技術與營運模式的成熟度。
(五) 執行團隊之專業性與完整性。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院辦理價創計畫技術作價應行注意事項,六、 技轉人員於簽請智財處處長核定技術作價條件後，通知創作人。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院辦理價創計畫技術作價應行注意事項,七、 技轉人員將技術作價報告函送科技部。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院辦理價創計畫技術作價應行注意事項,八、 同一創作人或新創團隊於計畫期限內成立公司，得按核定之技術作價條件，與中研院商議專屬授權。其專屬授權契約之簽署程序，依授權應注意事項第三點第八款及第九款規定辦理。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院辦理價創計畫技術作價應行注意事項,九、 中央研究院辦理價創計畫技術作價應行注意事項經院本部主管會報通過，院長核定後實施，修正時亦同。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院智財處辦理技轉案件遇原創作人代表已未任職中研院之處理程序,一、 中研院進行技轉案件時，諸多事宜（如對授權條件之建議、權利之分配、技術諮詢）需請創作人提供意見；故本處在創作人揭露技術之時，會請創作人推派1 位創作人為代表，以利中研院諮詢創作人意見。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院智財處辦理技轉案件遇原創作人代表已未任職中研院之處理程序,"二、 若前述創作人代表已未任職中研院，因相關事項之聯絡及諮詢效力均會產生疑義，依以下處理程序辦理。
(一) 技轉案創作人代表必須是中研院在職研究人員（含顧問、兼任、合聘、講座等），以執行成果收入分配及技術諮詢事務。
(二) 若原創作人代表已未任職中研院（例如離職、退休、身故），應依原技術揭露文件中之授權創作人代表之排序依序選定，或由原創作人代表指定任職中研院之其他創作人擔任新創作人代表（簽署授權協議書）。
(三) 原創作人代表及其他創作人皆已未任職中研院，可由原創作人代表指定最適合之中研院在職研究人員擔任技轉案新創作人代表（需簽署授權協議書）。
(四) 原創作人代表及其他創作人皆無法視事連繫時，則可由技轉案繫屬之所、中心（所長或主任）指定最適合之中研院在職研究人員擔任技轉案創作人代表（簽署授權協議書）。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院執行農委會計畫研發成果管理制度稽核處理原則,一、 中央研究院（下稱中研院）為健全因執行行政院農業委員會計畫所得研發成果（下稱農委會研發成果）管理制度之稽核，特訂定中央研究院執行農委會計畫研發成果管理制度稽核處理原則。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院執行農委會計畫研發成果管理制度稽核處理原則,二、 中研院應視實際業務需要，辦理農委會研發成果管理制度之稽核。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院執行農委會計畫研發成果管理制度稽核處理原則,"三、 農委會研發成果管理制度之稽核包括下列項目：
(一) 智慧財產權保護制度。
(二) 智慧財產權推廣制度。
(三) 智慧財產業務相關會計制度。
前項稽核項目之檢查事項，詳如「中央研究院執行農委會計畫研發成果管理制度稽核工作表」（下稱工作表），由智財技轉處另訂之。但稽核人員得視實際業務內容增列檢查事項。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院執行農委會計畫研發成果管理制度稽核處理原則,"四、 稽核作業應由智財技轉處填具工作表並檢附相關檔案資料，簽請院長指派稽核人員進行。
前項稽核作業亦得逕由院長指示進行。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院執行農委會計畫研發成果管理制度稽核處理原則,五、 中研院研發成果管理制度之稽核人員，由院長就院內適當人員中遴任之。但必要時得委任院外專門技術機構或人員辦理之。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院執行農委會計畫研發成果管理制度稽核處理原則,六、 稽核人員應就本期檢查結果，併同追?上期稽核意見或建議改善事項之執行情形，擬具稽核意見及建議改進事項，簽請院長核定，送請各有關單位檢討辦理。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院執行農委會計畫研發成果管理制度稽核處理原則,七、 為充分且客觀執行稽核工作，稽核人員執行業務時，得向各相關單位查閱簿籍、憑證及其他有關之文件資料，各單位不得隱匿或拒絕之；為確保資訊安全，稽核人員應遵守保密協定。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院執行農委會計畫研發成果管理制度稽核處理原則,八、 中央研究院執行農委會計畫研發成果管理制度稽核處理原則經簽請院長核定後實施，修正時亦同。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,智財技轉處智財資料庫管理要點,一、 智財技轉處（以下簡稱本處）為妥善管理智財資料庫，特訂定智財技轉處智財資料庫管理要點。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,智財技轉處智財資料庫管理要點,"二、 本處智財資料庫（以下簡稱「本資料庫」）應登錄下列資料：
(一) 研發人員向中研院揭露技術之資料概要。
(二) 專利申請及獲證相關資訊。
(三) 本處承辦之授權、合作研究、委託研究、保密、材料移轉、優先權合約、轉讓、備忘錄等契約內容及相關收款資訊。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,智財技轉處智財資料庫管理要點,"三、 本資料庫各種帳號之資料管理權限如下：
(一) 平台管理者：可閱覽所有技術、專利及合約資訊，管理帳號及進行專利、契約權限移轉。
(二) 主任秘書：可閱覽所有技術、專利及合約資訊。
(三) 審核主管：核定合約資料、審核解除合約鎖定之申請及履約款項收取情形，可閱覽所有技術、專利及合約資訊。
(四) 審核會計：初步審核合約內容及履約款項收取情形，可閱覽所有技術、專利及合約資訊。
(五) 專案經理：新增技術、專利及合約，可讀取所有技術、專利資訊，但僅能變更由該帳號管理之技術、專利資訊；能讀取由該帳號管理之合約資訊，但僅能變更未鎖定之合約資訊；核定後之案件，可申請解鎖後，再進行修改。就合約後續之履約款項收取，可輸入由該帳號管理之合約收款紀錄。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,智財技轉處智財資料庫管理要點,四、 帳號之申請，需求人員經直屬主管同意後，向本資?庫帳號管理者申請建置；為維護資料安全，各資料庫使用人員之帳號密碼應對外保密。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,智財技轉處智財資料庫管理要點,五、 本資料庫內合約及收款資訊由專案經理建檔完成後，經本資料庫審核主管確認後鎖定資料；如因相關合約增修或其它核定之修改事由，承辦人需憑相關核定公文，於本資料庫系統提出修改資料之申請，經審核主管解鎖後，由專案經理進行資料修改，並由審核主管確認修改內容後鎖定資料。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,智財技轉處智財資料庫管理要點,六、 智財技轉處智財資料庫管理要點如有未盡事宜，依相關法?之規定辦?。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,智財技轉處智財資料庫管理要點,七、 智財技轉處智財資料庫管理要點經本處處務會議審議通過後實施，修正時亦同。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院辦理研發成果收入應收款項認列及轉銷處理要點,一、 中央研究院（以下簡稱中研院）為辦理研發成果收入之應收款項認列及轉銷，特訂定中央研究院辦理研發成果收入應收款項認列及轉銷處理要點。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院辦理研發成果收入應收款項認列及轉銷處理要點,"二、 中研院對研發成果應收款項之認列，依下列原則辦理：
(一) 研發成果收入於契約內規定，應於特定日期內收取一定金額者，應認列應收款項。例如前期款授權金、材料移轉費、著作使用費等。
(二) 研發成果收入於契約內，未明定特定日期內收取一定金額，而需待技術或產品開發達特定階段目標，或需待產品有實際銷售後，始有收入者，暫不列應收款項，惟一旦達成上述各項條件時，則應認列應收款項。例如階段授權金、權利金等。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院辦理研發成果收入應收款項認列及轉銷處理要點,三、 中研院研發成果收入，由中研院智財技轉處（以下簡稱智財處）定期追蹤收款條件是否成就及簽約對象付款情形，另研發成果屬中研院獨有，並於每年十二月二十五日前提供中研院主計室（以下簡稱主計室）截至當年度之應收款項清單，作為中研院科學研究基金入帳之依據。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院辦理研發成果收入應收款項認列及轉銷處理要點,四、 智財處於專屬授權契約、非專屬授權契約或有償材料移轉契約用印完成後，三十日內將契約覽號、契約起訖日、簽約對象、收入項目、成就條件、付款日期、金額、股權等資料應登錄資料庫，以提升研發成果收入控管成效。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院辦理研發成果收入應收款項認列及轉銷處理要點,"五、 智財處依下列方式定期追蹤簽約對象付款情形：
(一) 由資料庫按月匯出應收款項清單進行追蹤及聯絡提醒，並召開會議追蹤付款情形。
(二) 條件成就收入款項於預設日期未達契約約定之付款條件，應調整資料庫登錄之預設付款日期。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院辦理研發成果收入應收款項認列及轉銷處理要點,六、 中研院研發成果收入如產生應收款項逾期欠款債權、催收款及呆帳之處理，準用國營事業逾期欠款債權催收款及呆帳處理有關會計事務補充規定。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院辦理研發成果收入應收款項認列及轉銷處理要點,七、 應收款項經查明確實無法收繳納庫，或催繳利益顯不敷成本者，智財處應檢同有關證件簽報院長或授權代簽人核准後，移由主計室依審計法第五十八條及同法施行細則第四十一條規定報請總統府函轉審計部核定，並副知行政院主計總處，據以辦理轉銷。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院辦理研發成果收入應收款項認列及轉銷處理要點,八、 中央研究院辦理研發成果收入應收款項認列及轉銷處理要點經院長核定後實施，修正時亦同。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
