index,category,title,question,group,url,contact,answer
161,Administrative Special Services-Information Security Zone,Endpoint protection,"Question: Academia Sinica uses Xensor software for endpoint protection, which can simplify the discovery and repair of security issues, but why does it need to continue to observe event processing status and abnormal behaviors?",information,https://its.sinica.edu.tw/pages/2531,Information Service Desk 02-2789-8870,"According to the Xensor software description of Academia Sinica, Xensor is a digital forensic report collection tool that completes digital forensic data analysis and collection through rapid scanning. The analysis content includes the C slot of the Windows system, files in the system directory, executable files, and startup items. Programs, scheduled startup programs and network connection status, and scan memory contents to determine whether malicious programs are executing. Therefore, continuous observation of incident processing status and abnormal behavior can help Academia Sinica grasp the subsequent development of information security incidents detected by Xensor software, and"
162,Administrative Special Services-Information Security Zone,Endpoint protection,(Answer: Because only early detection and early disposal can effectively control information security disasters.),information,https://its.sinica.edu.tw/pages/2531,Information Service Desk 02-2789-8870,"According to the above description, Academia Sinica uses Xensor software for endpoint protection. This software provides information security protection services, which can simplify the discovery and repair of information security problems and reduce information security maintenance costs. Xensor operates as a digital forensic report collection tool that can complete digital forensic data analysis and collection through rapid scanning. The analysis content includes the C slot of the Windows system, files in the system directory, executable files, startup project programs, and schedules. Start the program and network connection status, and scan the memory contents to determine whether there is"
163,Administrative dedicated services-Administrative information services,Self-checklist for outsourced development of application systems at Academia Sinica Headquarters,"oh! So, in the self-checklist for outsourced development of application systems at the Academia Sinica headquarters, which items are very important? What matters need special attention? (confused face)",information,https://its.sinica.edu.tw/pages/3437,Information Service Desk 02-2789-8871,"According to the self-checklist for outsourced development of application systems at the Academia Sinica Headquarters, four items are very important:

1. Policy objectives: It must comply with the policy objectives and business needs of the Academia Sinica headquarters.
2. Business needs: Must meet the actual needs of the business units of Academia Sinica.
3. Technical environment: It is necessary to consider whether the technical environment and conditions are suitable for outsourced development.
4. Budget: It is necessary to evaluate whether the budget for outsourced development is reasonable."
164,Shared services for the whole hospital-comprehensive services,Illustrated information,"oh! So, have you ever noticed that the Information Service Office actually provides graphic materials that can be downloaded? ! (Confused) There are even electronic greeting card images and photos of the hospital area, and you can download them directly without logging in with an account or password. It’s so convenient! (Happy) But where is the detailed download URL? (Curious) I mean, where can you go to see these illustrated materials? (Looking forward to it) Ah!",information,https://its.sinica.edu.tw/pages/1733,Information Service Desk 02-2789-8872,"oh! Hello everyone! (good mood)

Um...ah! That's right, the Information Service Center really provides downloading of graphic materials! (Affirmative) And there is no need to log in with an account or password, which is so convenient! (Applause) However, if you want to know the detailed download URL, please refer to https://its.sinica.edu.tw/pages/1733. (reminder)

oh! Hello everyone! (good mood)

Um……"
165,Shared services for the whole hospital-comprehensive services,Computer Classroom Instructions,"oh! So, curious! There are two computer classrooms in the Information Service Office. Which ones are they? Where can I borrow it? What is the application method? (shrugs doubtfully)",information,https://its.sinica.edu.tw/posts/165678,Information Service Desk 02-2789-8873,"oh! OK! The Information Service Office has two computer classrooms, namely the computer classroom in the Bioinformation Center of the Biotechnology Park and the computer classroom in the remote conference room of the Humanities Hall. If you want to borrow the computer classroom in the Bioinformatics Center of the Biotechnology Park, you can apply according to the usage and management regulations of the computer classroom in Building D of the National Biotechnology Park, Academia Sinica, and apply one week before the usage date. If you want to borrow the computer classroom in the remote conference room of the Humanities Museum, you can apply directly to the review unit and first go to the administrative service > public office of the hospital."
166,Shared services for the whole hospital-comprehensive services,Authorized software list,"oh! So, do you have any software that requires authorization? (confused expression)",information,https://its.sinica.edu.tw/pages/1732,Information Service Desk 02-2789-8874,"oh! ah! Yes, I have! Authorized software projects jointly purchased by Academia Sinica, downloads and usage instructions for each software can be found at https://its.sinica.edu.tw/pages/1732! (Happy expression)"
167,Shared services for the whole hospital-comprehensive services,Authorized software list,Academia Sinica actually jointly purchased so much authorized software (surprised expression)! Where to go for more details? (curious expression),information,https://its.sinica.edu.tw/pages/1732,Information Service Desk 02-2789-8874,Hmm...ah...Academia Sinica jointly purchases authorized software...ah...ah...ah...ah...ah...ah...ah...ah...ah...ah...ah...ah...ah...ah...ah...ah...ah...ah...ah...ah...ah...ah...ah...ah...ah...ah...ah...ah...ah...ah...ah...ah...ah...ah...ah...ah...ah... …ah…ah…ah…ah…ah…ah…ah…ah…ah…ah…ah…ah…ah…ah…ah…ah…ah…ah…ah…ah…ah…ah…ah…ah…ah
168,Shared services for the whole hospital-comprehensive services,Authorized software list,"ah! I see that https://its.sinica.edu.tw/pages/32 has a lot of authorized software projects (exclamation expression), everyone must check it out (urging expression)!",information,https://its.sinica.edu.tw/pages/1732,Information Service Desk 02-2789-8874,"Um...ah! OK! There are really a lot of authorized software projects jointly purchased by Academia Sinica, software downloads and usage instructions (praise)! Everyone must go and see it (definitely)!"
169,Shared services for the whole hospital-comprehensive services,Authorized software list,"So, you can download it now",information,https://its.sinica.edu.tw/pages/1732,Information Service Desk 02-2789-8874,"According to the text description, we can download the software authorized by the Academia Sinica Joint Procurement. So you can download it now."
170,Shared services for the whole hospital-comprehensive services,Important articles,"oh! So, if I want to check the important records of the Information Service Office of the National Academia Sinica over the years, where should I go? Do I need to check their official website (https://its.sinica.edu.tw/pages/1664)? So that you won’t miss any important information? ah? !",information,https://its.sinica.edu.tw/pages/1664,Information Service Desk 02-2789-8875,"oh! good! If you want to check the important events of the Information Service Office of the National Academia Sinica over the years, you can go directly to their official website (https://its.sinica.edu.tw/pages/1664). Important events over the years are listed on this webpage, which you can browse and check by yourself. No need to go to the information service office to ask, saving time and convenience!"
171,Shared services for the whole hospital-comprehensive services,important measures,"OK, here are some questions for you:",information,https://its.sinica.edu.tw/pages/3124,Information Service Desk 02-2789-8876,"OK, here are some questions for you:

1. What is the purpose of the Information Services Office?

Answer: The Information Services Office is responsible for providing information and services to the Academia Sinica community.

2. What kinds of information and services does the Information Services Office offer?

Answer: The Information Services Office provides information and services on the Institute's policies, procedures, and news.

3. How often does the Information Services Office release new"
172,Shared services for the whole hospital-comprehensive services,important measures,What are the important measures that the Information Service Department will be releasing every half year starting from 2020?,information,https://its.sinica.edu.tw/pages/3124,Information Service Desk 02-2789-8876,"According to information from the Information Service Office, starting from 2020, the Information Service Office will release new services or policies every six months. The content of these measures will include modifications and changes in the new services or policies that the Information Service Office will launch in the past six months. matters. Detailed information can be found at https://its.sinica.edu.tw/pages/3124."
173,Shared services for the whole hospital-comprehensive services,important measures,(Reference website: https://its.sinica.edu.tw/pages/24),information,https://its.sinica.edu.tw/pages/3124,Information Service Desk 02-2789-8876,"According to the announcement of the Information Service Office, starting from 2019, important measure information will be released every six months, including new services to be launched by the Information Service Office or policy modifications and changes, and listed for reference by Academia Sinica colleagues so that they can obtain it. The latest and most effective information, and keep measures timely and applicable. Detailed information can be found at https://its.sinica.edu.tw/pages/3124."
174,Shared services for the whole hospital-comprehensive services,Service request form,"oh! So, do you need to apply for form services? You can download it at https://its.sinica.edu.tw/pages/1724! They have paper application forms for many services, such as dormitory online application, bulk messaging application, library collection application, activity application, etc. You can go and see if there are any services you need!",information,https://its.sinica.edu.tw/pages/1724,Information Service Desk 02-2789-8877,oh! Do you need to apply for form services? Um…um…um…um…um…um…um…um…um…um…um…um…um…um…um…um…um…um…um…um…um…um…um…um…um…um… Um…um…um…um…um…um…um…um…um…um…um…um…um…um…um…um…um…um…um…um…
